07:10 HC 2024-07-08
codigo_postal,direccion_fisica,tipo_envio,forma_pago
415551,Pacifico 2468.,3,2
36037,Atlantico 987.,3,2
820829,Independencia 123.,3,2
B0391TQZ,Revolucion 2024.,2,2
900933,Bolivar 2024.,1,1
07004,Libertad 123.,3,2
90617,Independencia 123.,4,1
0X262,Los Andes 2024.,0,1
645296,San Martin 1357.,1,1
9084071,Los Andes 987.,1,1
L509XTDK,Del $ol 1357.,3,2
946379,Pacifico #999.,0,1
6294,Del $ol 456.,6,2
497X28,Bolivar 123.,2,2
33403,Libertad 2468.,0,1
0083,Revolucion 123.,2,1
846768,Pacifico #999.,2,2
860704,Revolucion #999.,5,2
U0086OAV,San Martin #999.,6,1
190X,AMerica 2468.,1,1
09290,Del $ol #999.,1,2
020771,Los Andes 987.,6,2
140510,Pacifico 123.,5,1
44285,Libertad 1357.,4,2
08902,San Martin #999.,2,1
01600,Libertad 456.,3,1
47082-154,Vieira Souto 456.,2,1
X711,San Martin 1357.,5,2
0208109,Atlantico 456.,6,1
H0418RHQ,Revolucion 456.,4,2
72X91,Del $ol 456.,1,2
70449-040,Ouvidor 2024.,3,1
14201,Libertad 987.,4,2
D6763KHB,Atlantico 987.,4,1
77255,Pacifico 456.,0,1
30938-124,Ouvidor 123.,1,1
6599X,Bolivar 2468.,0,2
5080031,San Martin 2468.,4,1
0016045,Bolivar #999.,3,1
F4374RCA,San Martin 123.,3,2
883213X,Los Andes 1357.,1,1
19204,Pacifico 2468.,2,2
X23578,Del $ol 1357.,0,1
X01328,AMerica 1357.,5,1
E0357HKU,San Martin 987.,6,2
6544,Revolucion 456.,1,1
0X707-X40,Bra$il #999.,0,2
3271029,Los Andes 2024.,1,2
A3520NIV,San Martin 1357.,5,1
E5469GPH,Bolivar 1357.,2,1
608X5-185,Vieira Souto 1357.,0,2
1848762,Revolucion #999.,0,1
60115,Del $ol 1357.,4,1
1768,Atlantico 1357.,1,2
Y2167LIC,San Martin 987.,2,1
Q8091LIW,Revolucion 2468.,5,1
G1591NOY,Los Andes #999.,6,2
4115,Pacifico 1357.,0,2
4250723,San Martin #999.,0,1
9348081,Del $ol 987.,0,2
8650,Pacifico 987.,0,2
01409-825,Das Flores 456.,4,1
7X8040,Pacifico 987.,3,2
S2300IOQ,Pacifico 2468.,3,2
Z1341RYP,Libertad 456.,0,1
0427,Bolivar 123.,4,2
019512,San Martin 2468.,2,1
87910,Libertad 456.,5,2
S9382URH,Los Andes 1357.,6,1
8X540,AMerica 123.,0,2
4X34,Atlantico 2468.,6,1
2107609,Libertad #999.,5,1
2039,AMerica 456.,4,1
D9X59EQE,San Martin 2468.,2,1
R9322BFV,Libertad 2468.,6,1
421070,Atlantico #999.,3,2
524011,Pacifico 2468.,5,2
8207,Pacifico 1357.,2,1
5182,Pacifico 987.,6,2
H1780ZMH,Los Andes 2024.,4,1
56972-799,Rio Branco 456.,1,1
3550769,Del $ol 2468.,5,1
2009842,Del $ol 2468.,3,1
324260,Independencia 2024.,4,1
T0176VDQ,Bolivar #999.,1,1
41707-724,Oscar Freire 2468.,6,2
X184,San Martin 987.,0,1
28006-761,Paulista 456.,4,1
9062,Revolucion 987.,0,1
X5472JVC,Del $ol #999.,2,1
J9238IXO,Los Andes 2024.,1,1
06285-804,DO Porto #999.,4,1
460190,AMerica 1357.,5,1
8256009,Independencia 2024.,6,1
79013-400,Oscar Freire 1357.,5,1
F3941OEO,Bolivar 987.,1,1
H51X6RJV,Independencia 987.,2,2
2627,AMerica 456.,4,1
22400-406,Rio Branco 456.,5,2
99994-410,Vieira Souto 2468.,6,2
69030-044,Vieira Souto 2024.,5,1
60356,Libertad 1357.,5,2
063652,Revolucion 987.,5,2
V7022QPN,Atlantico 1357.,0,2
X211120,Pacifico 456.,2,2
W7761VIY,Atlantico 456.,4,2
3626,Pacifico 2024.,6,2
18733X2,Los Andes 2024.,3,1
46270X6,Libertad 2468.,0,1
XX82,San Martin 987.,0,2
58X20,Revolucion 987.,1,2
S8659UDK,Independencia 987.,6,2
X04X4-37X,DO Porto 123.,6,1
050X5,Bolivar 1357.,6,2
5996,Del $ol 123.,6,2
X4622,Del $ol 987.,3,1
J9290YDX,Del $ol 123.,3,1
07400,Revolucion 456.,2,2
36048-592,Paulista 2024.,1,1
80414,Los Andes 2468.,6,1
5570049,AMerica 123.,4,2
2X30926,Independencia 987.,4,1
C9647JNK,AMerica #999.,2,1
807X657,Revolucion 2468.,6,2
4320336,Los Andes 2024.,0,1
3772,Del $ol 456.,0,2
078091,Libertad #999.,5,2
04874-558,Vieira Souto 123.,0,2
99049,Los Andes 2468.,3,1
2927373,AMerica 456.,1,2
0029,San Martin 456.,2,1
0X1166,Libertad #999.,2,2
29480-699,Rio Branco 2024.,0,2
14311-140,Rio Branco #999.,6,1
7169,San Martin 2024.,5,2
53285-031,Rio Branco 1357.,0,1
74358-939,Rio Branco 2024.,2,1
D788XWHH,Atlantico 2024.,0,1
975900,Revolucion 987.,2,2
51960,Del $ol #999.,0,1
X482,Revolucion 2468.,3,2
11012-183,Rio Branco 456.,0,2
3139,Del $ol 456.,3,1
4814047,Libertad 2024.,5,2
900121,Revolucion 2024.,0,1
2700X,Pacifico 2024.,3,1
8208,Del $ol 2024.,3,2
148605,Atlantico 2024.,0,2
70423-068,Das Flores 1357.,4,1
850X4,Bolivar 2024.,3,2
983217,Los Andes 123.,1,2
14010,Independencia 987.,5,2
X5710,Bolivar 2024.,4,2
36641-230,Das Flores #999.,2,2
9321,Independencia 987.,0,1
05336,Pacifico #999.,5,2
226600X,Libertad 123.,4,1
1008477,Bolivar #999.,6,2
01143-939,Oscar Freire 987.,0,2
09875,AMerica 987.,0,1
350X4-442,Paulista 2024.,4,1
67165-463,Bra$il 456.,0,2
15432-098,Bra$il 2468.,0,2
139221,Atlantico 2468.,2,2
X01497,Pacifico 987.,5,2
05167-588,Bra$il 123.,3,2
25414,Del $ol 1357.,4,2
022908,Los Andes 987.,4,1
75910-X31,Oscar Freire #999.,1,1
9802,Revolucion #999.,5,2
410X62,Libertad 2468.,1,2
57096-120,Ouvidor #999.,0,2
11X337,Atlantico 123.,6,1
2886,Bolivar 987.,4,2
75253,Los Andes 456.,5,2
069537,Revolucion 1357.,4,1
X09951,AMerica 123.,4,2
606X,Atlantico 2024.,3,2
058759X,Independencia 1357.,0,2
00958,Los Andes 2468.,1,2
12770,Del $ol 456.,2,1
5600X,AMerica 2468.,5,1
7239,Pacifico 1357.,5,2
4973X-639,Paulista #999.,6,2
3005350,Independencia 987.,4,2
633139,San Martin #999.,3,1
01542,Del $ol 123.,6,2
71488-457,Oscar Freire 2024.,3,2
30X000,Los Andes 2468.,1,2
11018,AMerica 987.,5,1
K41X7CRJ,Revolucion 2468.,2,2
8993,Libertad 1357.,5,2
70960,Bolivar 2024.,6,2
5890,Bolivar 2024.,0,1
081729,San Martin 456.,4,2
8X0707,San Martin #999.,2,1
97027-306,Oscar Freire 1357.,6,2
61707,Atlantico 987.,5,2
XX875MBQ,AMerica 1357.,3,2
99060-044,Bra$il 123.,1,2
0556,Revolucion #999.,4,1
8560,Atlantico 123.,6,1
660860,Libertad 456.,4,1
0497205,Atlantico #999.,2,1
4X656,Del $ol 987.,3,2
099760,San Martin 987.,6,2
7521857,Libertad 2024.,3,1
1881,Pacifico 2024.,2,2
25897,Revolucion 123.,4,2
7000024,San Martin #999.,5,2
7309410,Atlantico 987.,6,2
8998,Independencia 1357.,0,2
F3038IMX,San Martin 123.,2,1
09187,Pacifico 1357.,1,2
0770,Revolucion 2024.,0,2
A778XVXZ,AMerica 456.,3,1
D2240PCA,Revolucion 123.,6,2
293980,Del $ol 123.,1,2
79018,Los Andes #999.,6,1
432X7-198,Vieira Souto 123.,4,1
28710-653,DO Porto 987.,2,2
29802,Independencia #999.,0,1
41467,Del $ol 123.,0,2
0325205,Los Andes 987.,0,1
6123830,Del $ol 2468.,3,2
34487,Revolucion 1357.,4,2
X1085,Libertad 2468.,0,2
X79048,Bolivar 456.,6,2
1284X,Revolucion 2468.,5,1
N2685YCJ,Bolivar #999.,3,1
4593,Bolivar 456.,6,2
9735229,Del $ol 2468.,3,1
Q1860OZJ,Atlantico 456.,5,1
266534,Atlantico 123.,0,1
8X510,Pacifico 456.,5,2
X561052,Independencia 1357.,5,2
123949,Revolucion 987.,4,2
8015,AMerica 2468.,1,1
9060X,Independencia 123.,2,2
0779482,Atlantico #999.,0,1
Y0532UCD,San Martin 123.,1,1
3736605,San Martin 2468.,3,1
I8777PKK,Del $ol #999.,1,1
NX2X9DMS,Revolucion 2024.,1,1
5549446,Bolivar 1357.,3,1
C4660BSY,Libertad 2468.,6,2
784102,AMerica 2468.,5,1
0482081,Independencia 456.,2,1
231X703,Del $ol 123.,0,1
43224-051,Ouvidor 2024.,2,2
X0303-818,Vieira Souto #999.,4,2
4650X-602,Rio Branco 1357.,1,1
71273X4,Bolivar #999.,4,1
6723,Del $ol 2468.,5,1
243468,AMerica 456.,0,1
H2346AFA,Pacifico 123.,3,1
977358,AMerica 123.,4,2
00385,San Martin 456.,1,1
5853922,Pacifico 1357.,1,2
93406,Bolivar 2024.,5,2
3975,Libertad 2468.,6,1
040668,Los Andes 2024.,4,2
414704,Independencia #999.,1,1
M6424VZI,Revolucion 2024.,1,1
TXX40WBF,Bolivar 456.,0,2
Z9746JNI,Del $ol 987.,1,2
O0588ZIO,Independencia 2024.,5,2
3640779,Los Andes 2024.,4,1
G1004IWJ,Independencia 1357.,1,2
1230573,AMerica 987.,0,2
RX841SEK,Del $ol 456.,0,1
4096,Bolivar #999.,1,2
01740,San Martin 123.,0,1
00442,Atlantico 1357.,3,1
23745-892,Ouvidor 2024.,0,2
0165,AMerica 123.,3,1
557X0,Libertad 2024.,5,2
CX450CXM,Atlantico 2468.,2,1
S7247HTW,Atlantico 123.,5,2
X8X07-501,Ouvidor #999.,4,1
6987,Revolucion #999.,2,1
4896722,Bolivar 987.,5,2
642080,Independencia #999.,3,2
920556,Los Andes 2024.,0,1
5047,Atlantico 2024.,6,1
9313637,Pacifico #999.,2,2
26007,San Martin #999.,5,2
156900,Los Andes 1357.,5,1
51761-147,Paulista 987.,4,2
08033-129,Ouvidor 456.,2,2
8058,San Martin 2468.,6,2
06936,Los Andes 2468.,4,2
19690,Del $ol 987.,6,1
A1201AJA,Del $ol #999.,4,1
897577,Atlantico 123.,2,2
22120,Revolucion #999.,6,2
V1451BGG,AMerica 456.,0,2
18226-07X,Das Flores 456.,6,1
6435X5,Independencia #999.,1,1
8535090,Libertad #999.,1,2
7086,Pacifico 2468.,1,1
906069,Independencia 987.,6,2
BX571ECS,Revolucion 1357.,3,2
4040X28,San Martin 123.,6,2
93830X,Los Andes #999.,4,2
I0232FWJ,San Martin 123.,3,1
80077,Atlantico 2024.,1,1
08018X,San Martin 2468.,3,2
071806X,Pacifico #999.,5,2
0002508,Revolucion 456.,1,1
8452265,Atlantico #999.,4,2
Z3761KSH,Revolucion 2024.,2,2
Z0142THC,Bolivar 456.,5,1
99724-411,Bra$il 2468.,2,2
Q3600SMZ,Pacifico 987.,6,2
2704,Atlantico 2468.,3,2
8558,Independencia 987.,3,2
60581-015,Rio Branco 1357.,0,1
1701X52,Independencia 987.,3,2
19889-953,Rio Branco #999.,4,1
X8644-540,Paulista 1357.,6,2
11X48-908,DO Porto 123.,3,1
28679-002,Bra$il 2468.,4,2
7088000,AMerica 2024.,6,1
2800X,San Martin 987.,0,2
50X19,Pacifico 456.,4,2
G5096DLO,Del $ol 2024.,6,2
9497030,Pacifico 123.,0,2
0007920,Atlantico 2024.,3,2
71241,Del $ol #999.,4,2
0371197,Libertad 123.,1,1
94653,AMerica 2468.,5,1
8X762-728,Das Pedras 987.,6,2
1593096,San Martin 123.,1,1
6908298,Pacifico 456.,6,1
6343568,AMerica 987.,2,2
4332X2,San Martin 2024.,3,1
2780203,AMerica 456.,3,1
3158147,Libertad 2024.,0,2
02683-026,Vieira Souto #999.,5,1
C2797JDE,Libertad 1357.,1,2
343705,Los Andes 1357.,4,2
9028,Los Andes 1357.,2,1
9476425,San Martin 123.,5,1
P1170VYF,Atlantico 2024.,3,1
80382,AMerica 1357.,5,2
O8067USR,Del $ol 2024.,0,2
714291X,Del $ol 456.,1,2
790063,San Martin 456.,1,1
3X320-200,Das Pedras 987.,1,1
831782,Los Andes 987.,3,1
3546250,AMerica 123.,6,2
106283,Bolivar 456.,0,1
35764-720,Vieira Souto 987.,2,1
7044X,Bolivar 1357.,6,2
L0873DJU,Del $ol 123.,6,1
2900914,Del $ol 2024.,2,1
60500-440,Vieira Souto 987.,6,1
P0906VOB,Libertad 123.,3,1
60399,Libertad #999.,4,2
34323-496,Rio Branco 2024.,5,1
1X946,AMerica 456.,3,1
63003,Atlantico 987.,6,1
M8591HER,San Martin 123.,1,1
0006900,San Martin 2024.,3,2
7052,Pacifico 2024.,1,2
F6857VEP,Revolucion #999.,4,2
50500,Atlantico #999.,6,1
M2073ABB,Pacifico 123.,4,1
1254,San Martin 123.,2,2
XX8640,Revolucion 123.,3,1
45071-06X,Bra$il #999.,5,2
32885,Revolucion 456.,5,1
H9905SWG,Atlantico 987.,6,1
37760,Del $ol 456.,3,2
U7980PKQ,Los Andes 123.,1,2
72790,Revolucion 2468.,5,1
99695-595,Das Flores #999.,1,2
8011,Independencia 2024.,1,2
8073,Bolivar 456.,3,1
51091-4X0,Oscar Freire 2024.,4,1
5280X41,Independencia 456.,1,1
9020500,San Martin 2024.,0,1
47X88-609,Das Flores 456.,6,1
TX902JMX,Pacifico 987.,2,1
82X6405,Bolivar 2468.,0,2
H0252NBC,Libertad 2468.,0,2
89268,Bolivar 1357.,6,1
0021,Independencia 1357.,4,2
4540789,Del $ol 2024.,6,1
B2489QPF,Independencia #999.,2,2
156455,San Martin 1357.,3,2
70153-646,Oscar Freire 2024.,2,1
T1993SPO,Del $ol 2024.,3,2
230686,San Martin 2024.,3,1
O3370LRY,Bolivar 456.,6,2
G0745PUU,Bolivar 2468.,6,1
4083107,Del $ol #999.,2,1
08516,Los Andes 1357.,2,1
J8161YXV,Revolucion 456.,4,1
954X1X3,Libertad 2468.,5,1
5191,Libertad 123.,2,2
160840,Los Andes 456.,3,1
263194,Los Andes #999.,0,1
481904,Revolucion 1357.,6,2
6581,Bolivar 2024.,3,1
3601,Del $ol 456.,3,2
00811-217,Vieira Souto 123.,2,1
392X4,Bolivar #999.,2,1
1739,Libertad 987.,2,1
01449,Pacifico #999.,4,2
1X787-951,Das Flores 123.,5,2
40X304,Atlantico #999.,5,1
5053745,Del $ol 987.,5,2
E7X87KUH,Pacifico 2024.,3,2
43512,Atlantico #999.,1,2
M4572IOR,Libertad 987.,3,2
22188-354,Rio Branco 2024.,6,1
3470469,Los Andes 2468.,0,2
7820649,Del $ol 456.,6,2
03871,Independencia 987.,0,2
4721X-302,Bra$il #999.,2,1
639X983,Revolucion #999.,1,2
E2008TYW,Bolivar 1357.,4,2
8X0X3,San Martin 2468.,5,1
709760,Independencia 1357.,4,2
90022,Independencia 123.,6,2
9X345-001,Vieira Souto 2024.,5,1
71057,Pacifico 456.,4,1
00171,Revolucion #999.,1,2
7560,Bolivar 2024.,3,2
10512-762,Ouvidor #999.,1,1
8733752,Pacifico 987.,2,2
35157,Pacifico 123.,6,1
K0317CBW,Independencia 1357.,6,2
N9098RRG,Libertad #999.,6,2
VX524QTU,Independencia 123.,4,2
7007787,Bolivar 1357.,0,1
7787X-741,DO Porto 1357.,4,1
87074-064,Das Pedras 2468.,3,2
A2090XCP,AMerica 2468.,0,2
61867,Atlantico 2468.,5,2
B4919OND,Atlantico 2468.,0,1
96323-058,Bra$il 456.,1,1
0260260,AMerica #999.,3,2
X749X-5X0,Paulista 456.,2,2
96005,Los Andes 1357.,4,1
ZX428YXW,Pacifico 123.,0,2
73947,Del $ol 2468.,5,1
989230,Del $ol #999.,0,2
4037002,Bolivar #999.,1,2
285X,Del $ol #999.,1,1
801400,Bolivar 456.,4,2
00429,Los Andes 1357.,5,1
99023-411,Das Flores #999.,0,2
637030,Libertad #999.,3,2
A1136FID,Del $ol #999.,6,1
300955,Los Andes 987.,1,1
17085-939,DO Porto 987.,4,2
836969,Bolivar 987.,6,1
725206,Pacifico 1357.,5,1
537X0-702,Ouvidor 1357.,3,1
0720,Revolucion 456.,6,2
1347,Independencia 2024.,0,1
564X4,Bolivar 2024.,5,2
7722662,Independencia 123.,1,2
00394-574,Ouvidor 987.,3,1
36168,AMerica 2024.,0,2
45505-365,DO Porto #999.,0,2
06670,Independencia 1357.,2,2
6810491,Pacifico 2024.,5,1
19109-983,Das Flores 123.,1,1
12409-335,Das Flores 2468.,0,2
73905,Bolivar 987.,5,2
8826X9,Atlantico #999.,6,2
9800323,Libertad 2468.,5,2
R5023LVS,AMerica #999.,4,2
6044381,Los Andes 987.,1,1
Z4996VVW,Atlantico #999.,3,1
3132X,Libertad 987.,6,2
370X,Pacifico 987.,6,1
99056-706,Das Flores 2468.,0,1
9582,AMerica 123.,1,2
8420373,Pacifico 123.,0,2
5050X-801,Paulista 2468.,1,1
T3074ZUG,Del $ol 456.,1,2
096781,Del $ol 2024.,5,2
3006,Los Andes 1357.,4,1
6017852,AMerica 1357.,1,1
M5293KOP,Revolucion 456.,2,1
X8720,Los Andes 123.,6,2
940890,Atlantico 456.,2,2
007007,Bolivar 123.,0,1
637605,Atlantico 1357.,1,1
D5148IOG,Del $ol 2024.,3,2
79079-X18,Bra$il 2468.,1,1
8007805,Del $ol 1357.,0,1
G9565UCY,Pacifico 987.,2,1
1764788,Independencia 456.,2,2
7050X44,AMerica 123.,3,2
81638,Independencia 1357.,6,2
9X6177,Atlantico 2468.,6,2
2X720,San Martin 2468.,5,1
7X54,Pacifico #999.,5,1
304105,Independencia 2468.,0,1
X1591,San Martin 1357.,1,1
235433,Bolivar 2024.,1,2
L432XZEP,San Martin 123.,2,1
X440,Revolucion 123.,5,2
30959X7,AMerica 123.,5,1
24256,Del $ol 1357.,1,1
36923,Libertad 2024.,2,2
070695,Atlantico 2024.,6,2
021114,Del $ol #999.,2,2
9782,San Martin 2468.,2,2
10X8X,Independencia 987.,1,1
7715,Los Andes 123.,4,1
407852,Del $ol #999.,0,2
61714-310,Paulista 2468.,1,1
4567,Pacifico 456.,4,2
456095,AMerica 2024.,5,2
H0180EAG,Libertad 2024.,6,2
5457,Independencia 1357.,5,1
2712301,Revolucion 2468.,6,1
8928,Los Andes 2024.,6,1
F2798KPV,Bolivar 2468.,0,2
19X906,Los Andes 2468.,0,1
3023,Libertad 1357.,5,1
H8147VHO,San Martin 2024.,0,2
876591,Pacifico 1357.,6,2
89144,AMerica 987.,5,2
80864,Independencia 2468.,5,1
080707,San Martin 2024.,6,1
Q5X81EBA,Pacifico 987.,4,2
9924,AMerica 123.,5,2
61134,Bolivar 2024.,5,1
VX00XUCV,Revolucion #999.,2,1
F5098UUD,San Martin 456.,5,1
4286,Atlantico 1357.,1,1
80009-200,Das Pedras 1357.,6,2
379923,Libertad #999.,3,2
6X69,Bolivar 2468.,3,1
P4568IPV,Pacifico #999.,3,1
403618,Revolucion 123.,5,2
8283,Independencia 2024.,2,1
21275-394,Paulista 2024.,0,2
86025,Del $ol 456.,2,1
530605,Libertad 1357.,4,2
4575,Bolivar 987.,2,2
977010,Revolucion #999.,5,2
99X000,Los Andes 1357.,4,1
T2X66CSD,Independencia 1357.,6,1
M4975JTQ,Independencia 456.,5,2
39470,Independencia 987.,0,2
Q1684DYW,Del $ol 123.,3,1
9072X-62X,Bra$il #999.,0,1
503266,Del $ol 2024.,2,2
16403,Del $ol 456.,2,1
0662,Bolivar 2468.,4,2
092448,Revolucion 2024.,4,2
1578544,AMerica 123.,1,2
8737090,Atlantico 2024.,6,1
513582,Pacifico #999.,0,2
9090991,Revolucion 2024.,2,2
149444,San Martin 2468.,6,2
9632229,Libertad 2024.,4,2
02050-481,Das Pedras 1357.,5,2
7896267,Atlantico 987.,0,2
3055X-086,Bra$il 1357.,0,2
02987-528,Das Flores 2468.,6,1
632103,Independencia 1357.,5,1
X3121,Independencia 2024.,2,2
169000,Independencia 987.,1,1
089X258,Libertad 123.,6,2
310689,Independencia 123.,3,1
1X141-617,Oscar Freire 123.,4,2
520073,Atlantico 987.,4,2
90061,AMerica 987.,5,2
17097,AMerica #999.,6,2
7625,Atlantico 987.,6,1
63779-000,DO Porto 456.,5,1
866148,Los Andes 1357.,6,1
O4840VLI,Los Andes #999.,2,1
6289742,Atlantico 987.,6,1
955036,San Martin 123.,6,1
80709,Bolivar 1357.,1,2
730506,Los Andes 987.,5,2
877019,Independencia 456.,4,2
2076,Independencia 2024.,1,2
121348,Del $ol 2468.,3,2
90684-022,Oscar Freire #999.,3,1
295X8,San Martin 2024.,6,1
44911-577,Bra$il 2024.,4,2
5310,Independencia 123.,1,2
04674,San Martin 2024.,1,2
80692,Revolucion #999.,1,1
17088-012,Das Flores 2024.,0,1
N10X0DCQ,Los Andes 2024.,1,2
06477-958,Das Flores 2468.,2,2
51903-230,DO Porto 1357.,4,2
83070X0,Independencia 123.,5,2
0X456,San Martin 1357.,1,1
M3543LVP,Pacifico 2468.,4,1
4457537,San Martin 2024.,5,2
X9349,Pacifico 1357.,1,1
80320,Libertad 456.,2,1
V2406WIC,Los Andes #999.,1,1
3234,Del $ol 123.,6,1
71208-092,Paulista 123.,0,1
20866,Atlantico 123.,5,2
0000,Pacifico 123.,6,1
Z2918XHC,San Martin 456.,3,1
V6017NSQ,Atlantico 2024.,2,2
6278,Pacifico 987.,1,2
02461,Bolivar 987.,4,1
X1X02VEN,Independencia 123.,3,2
36905-238,DO Porto 2024.,2,1
01851-520,Das Pedras 123.,1,1
63707-207,Das Pedras 123.,3,2
3001225,AMerica 2468.,4,2
03241-871,Das Flores 2024.,0,1
91114X,Bolivar 2024.,2,2
571025,Los Andes 2468.,5,2
O9205JVW,Atlantico 987.,5,1
472350X,Bolivar 123.,4,2
3508738,Libertad 2024.,0,2
0X379,AMerica #999.,3,1
33066-754,Ouvidor 987.,0,2
575090,Del $ol 123.,5,2
63300-922,Das Pedras 1357.,6,1
F7361HBR,Libertad #999.,4,2
D7790KRD,Revolucion 456.,2,2
500663,Los Andes 2468.,4,1
2048546,San Martin 1357.,0,2
X0770XZD,Los Andes 2024.,4,1
8257204,Atlantico 1357.,2,2
A7888MZQ,AMerica 2024.,5,2
P3868AYF,Los Andes 1357.,5,1
63220-1X4,Das Flores 987.,0,2
V9438FGP,San Martin 2468.,4,1
X8882,San Martin 987.,6,2
0679,Los Andes 123.,0,1
D6405BKQ,AMerica #999.,3,2
Y8546DWW,Revolucion 123.,1,1
A0527LZM,Del $ol 456.,5,1
27246-035,Das Flores 2024.,4,2
J5002BMJ,Pacifico #999.,5,1
12701-267,Ouvidor 123.,2,2
UX104LEG,San Martin 1357.,4,1
30871-255,DO Porto 987.,6,1
325X9-X50,Das Flores 2468.,3,2
8893,Independencia 123.,2,1
1027,Bolivar 2468.,0,1
P5880SCP,Del $ol 456.,6,1
2765,Atlantico #999.,0,2
I391XYRW,San Martin 987.,1,1
40X36-358,DO Porto #999.,6,1
0408,AMerica 456.,4,2
5880,AMerica 987.,2,2
3X81199,Independencia 2468.,0,2
5637320,Bolivar 2024.,2,2
0700,Independencia 1357.,2,2
2720,Revolucion 2024.,2,2
90209-237,Bra$il #999.,0,2
16475-493,Rio Branco 123.,4,2
61608,Los Andes 987.,2,1
X153,Atlantico 1357.,6,1
0939,Atlantico 123.,3,2
863551,AMerica 2468.,2,1
70620-008,Das Pedras 123.,6,2
K1378GLR,Atlantico 123.,5,1
H9870SKJ,Libertad 2024.,2,2
91491,Los Andes 123.,3,2
36603-075,DO Porto 456.,3,1
6985732,San Martin 2024.,1,2
6455,Atlantico 2024.,3,1
4X00,Independencia 123.,5,2
86095,Independencia 456.,0,1
66620,Los Andes #999.,0,2
96689-140,Das Pedras #999.,5,1
445001,San Martin 456.,4,1
63078-196,Das Flores 2024.,3,2
E5157TVT,Atlantico 123.,2,2
77027-6X4,Das Pedras 987.,4,2
X744501,Del $ol 123.,4,2
09720,Del $ol 123.,6,1
T7803KZP,Independencia 1357.,4,1
91775X0,Bolivar 2468.,3,2
4X013-X48,Oscar Freire 2468.,4,2
7675,Pacifico 456.,5,1
9870929,San Martin 456.,3,2
46740-549,Vieira Souto 123.,4,1
706330,San Martin 2468.,1,2
F5000PQN,AMerica 2024.,4,2
E4338GZW,Del $ol 456.,1,1
52560,Independencia 2024.,3,1
410X9-192,Vieira Souto 987.,6,1
2X249,Revolucion #999.,0,2
2726,Revolucion 2468.,5,1
09160-260,Bra$il 123.,1,2
0X8036,AMerica 2024.,3,1
142513,San Martin 2468.,2,2
0203,Libertad 987.,0,1
5847,Del $ol 1357.,4,1
03715-501,DO Porto 2468.,2,1
90892-000,Ouvidor 456.,2,1
1820108,Revolucion 1357.,2,1
50849,Atlantico 1357.,4,2
080022,Los Andes 1357.,5,1
0858,Atlantico 123.,3,1
720376,Los Andes #999.,0,2
26090,Independencia 2468.,3,1
7317066,AMerica 987.,2,1
3208005,Atlantico 456.,6,1
0884,AMerica #999.,0,2
28686,Del $ol #999.,6,1
410X045,Libertad 987.,6,2
4822550,Bolivar 456.,0,1
71125,Atlantico 456.,5,1
2215X,Atlantico #999.,5,1
O7935JIW,Del $ol 2468.,3,1
83X80,Bolivar #999.,1,1
2007X,San Martin 456.,3,2
970832,Revolucion #999.,1,2
6002655,Libertad 2024.,6,1
140870,AMerica 987.,4,2
3060,San Martin 123.,3,2
156813,Los Andes 1357.,2,2
71X2,Libertad #999.,4,1
62209-160,Ouvidor 123.,5,2
04X378,Libertad 123.,3,2
2054,Los Andes 2468.,2,1
3507,Atlantico 123.,6,1
F2640PGJ,Pacifico #999.,3,1
5930555,AMerica 987.,0,1
G3079VKS,Revolucion #999.,2,1
77958-073,Bra$il 123.,5,1
209677,Libertad 123.,1,2
48553-X60,Das Flores 456.,5,1
23201-680,Rio Branco #999.,0,2
499X098,Pacifico 123.,0,1
7X90196,Revolucion 123.,3,2
5390098,AMerica 1357.,6,1
0635,San Martin 123.,4,1
Y0891SBB,Libertad 1357.,3,1
4423,AMerica 2024.,3,2
3377729,Libertad 1357.,3,2
A6081OMG,Atlantico #999.,1,2
060893,Pacifico #999.,6,2
X415,Pacifico 123.,6,2
1310085,Pacifico 456.,0,1
0166,Del $ol #999.,4,1
7188,Independencia #999.,2,2
2373,AMerica 2468.,4,2
62X6,Revolucion 456.,0,2
4514705,Independencia 2468.,1,1
C6850NZG,Revolucion 123.,6,2
1X26,Del $ol 2024.,5,2
0X13,AMerica 1357.,2,1
X139,Independencia 2024.,3,2
1642998,Revolucion 456.,3,2
R4102TVJ,Los Andes 2468.,0,1
9120,Los Andes #999.,4,2
Y6855KLZ,Revolucion 123.,5,1
5574094,Revolucion 2024.,4,2
0485248,Revolucion 1357.,1,2
X4306TOH,AMerica 987.,2,1
63618,Bolivar 2024.,6,2
G4718ILR,Los Andes #999.,5,1
06478,San Martin 987.,1,2
96564,Del $ol 456.,4,1
125X0,Bolivar 123.,1,2
5X953-168,Bra$il 456.,1,1
O0256TEO,Bolivar 2468.,1,2
746367,Del $ol 123.,3,1
4X850-401,Das Flores 2024.,1,2
0X2568,Libertad 987.,5,1
4158899,Independencia 1357.,0,1
46XX012,San Martin 456.,2,1
0070095,Atlantico 123.,1,2
4X900,Atlantico 2468.,0,1
187289,Atlantico 456.,5,2
G4545UJS,Revolucion 1357.,2,2
N7109BDT,San Martin 2468.,0,2
Q083XIQJ,Bolivar #999.,5,2
368944,San Martin #999.,6,1
914X54,San Martin 456.,1,1
70100-6X0,Bra$il 1357.,6,1
03129-961,Oscar Freire 456.,3,2
